turnover
51000
5e+05
35300
2e+05
26800
656
5500000
47100000
33200
3900
21500
53900
4e+05
24300
20200
39200
36700
9200
25700
2e+05
25100
2e+05
4800
49500
48000
4e+06
3e+05
8300
5e+05
32700
12900000
83500
4e+05
3100000
1200000
5200
7e+05
86800
9e+05
15600
3e+06
2e+05
2e+05
10100000
18100
18100
47600000
45300000
8600000
57300
14200000
94200000
9700000
1100000
3900000
2300000
39700000
5800000
57900000
201600000
106600000
154500000
25700000
30700000
313800000
39500000
11400000
156200000
190400000
87300000
53300000
310300000
380200000
39900000
2.67e+08
135600000
4e+05
32400000
178100000
38100000
4300000
35100000
4e+05
76100000
6300000
122400000
1.2e+07
33100000
129500000
30400000
14700000
2e+05
36900000
3800000
58800000
95600000
29500000
124400000
5300000
16400000
1.55e+08
31100000
5900000
1e+05
233200000
4700000
70300000
180100000
17900000
47800000
28100000
3e+05
72100000
118500000
73600000
26300000
6800000
4900000
73200000
7100000
5.9e+07
3.77e+08
340500000
6800000
2800000
20800000
2.59e+08
2.5e+07
138400000
187300000
31500000
3800000
156500000
6700000
2e+05
24200000
4400000
4300000
2500000
51400000
131900000
12300000
150300000
123800000
31700000
38800
6e+05
46500000
7300000
5.5e+07
15500000
38500000
89400000
12400000
35800000
1.01e+08
2300000
81600000
4900000
4e+06
7500000
127700000
14800000
3200000
45200000
67800000
30200000
4.4e+07
11300000
9900000
13400000
29200
2.1e+07
5e+05
11500000
44700000
7e+05
12500000
3.4e+07
4700000
17100000
29600000
3e+07
59800000
2200000
5200000
55100000
46200000
6e+06
8400000
6e+05
5700000
41800000
28600000
9200
67900000
12100000
2e+06
5e+05
21300000
4500000
35300000
181500000
5e+05
30100000
16100000
14600000
7e+05
23800000
200700000
6e+07
8e+05
1600000
2800000
114300000
65400000
12600000
11500000
33200000
14300000
14900000
164500000
105500000
1200000
77600000
163900000
197800000
74200000
13400000
13400000
1900000
50500000
33800000
7e+05
1600000
3400000
77600000
92900000
9100
2e+06
1.1e+07
16600000
15100000
73700000
1e+05
11200000
7e+05
68500000
9500000
41200000
30300000
1e+05
52800000
17400000
32800000
3700000
70300000
110800000
73500
5100000
7300000
31200000
25900000
83600000
60300
3.7e+07
96100000
24400000
25300000
6e+06
63100000
142500000
15300000
4e+07
5200000
281500000
1500000
1.9e+07
2600000
4e+05
6e+05
14100000
37700000
66600000
13100000
10800000
3400000
18900000
25300000
1100000
30300000
28500000
1e+05
90900000
1.9e+07
4800000
2100000
3100000
111500000
15900000
18200000
13700000
183300000
5e+07
4800000
16100000
71300000
317600000
2.9e+07
4.5e+07
51400000
139100000
19800000
2100000
7400000
70800000
4500000
64700000
37900000
4400000
11900000
2e+05
68800000
26700000
6300000
9900000
40500000
13600000
41600000
2.7e+07
4900000
2.3e+07
54100000
22600000
160200000
7300000
64900
26600000
6e+05
4e+06
18900000
2800000
2e+05
35700000
13400000
1100000
107800000
18400000
1e+05
58200000
1500000
3e+05
17700000
44400000
9e+05
16200000
26600000
2.3e+07
8300000
4400000
55800000
32500000
52700000
37600000
1.9e+07
105800000
7.1e+07
12600000
11200000
93800000
2e+05
6e+06
2e+05
23600000
23300000
1.44e+08
2200000
32500000
42900000
43100000
13900000
3e+05
24400000
3e+06
3e+05
1400000
7e+05
3600000
2900000
54400000
27800000
10100000
86200
70700000
5e+05
127200000
6800000
2100000
104100000
116600000
70900000
6.5e+07
95300000
2800000
12800000
9500000
4200000
121500000
4200000
7e+05
30100000
115800000
4300000
241300000
3e+06
100500000
9e+06
54200000
2e+05
16900000
29900000
17500000
37500000
55300
5600000
36900000
15500000
26500000
164400000
66700000
2100000
13100000
7e+06
15400000
9.3e+07
108600000
33300000
2e+05
14500000
47800000
1300000
13700000
35200000
1e+05
34800000
75500000
52300000
2e+05
58700
13900000
8e+05
3200000
8300000
26200000
9700000
41100000
7e+07
1500000
16400000
2.26e+08
62300000
10700000
35100000
43900000
3.5e+07
153200000
22200000
176200000
80900000
3e+06
56700000
170700000
27700000
22400000
2.2e+07
34200000
7e+05
5e+05
15900000
5300000
9e+06
15500000
34700000
2900000
75200
23300000
17200000
35800000
17900000
5e+07
10200000
17800000
1400000
2.2e+07
41000
16500000
4.1e+07
5e+05
1200000
2.8e+07
41500000
3800000
37100000
9e+05
1200000
5e+06
145800000
16900000
40600000
5e+05
1500000
40300000
90300000
37900000
78100000
25500000
39200000
12400000
31200000
8300000
67200000
1300000
4800000
63200
12600000
5900
4200000
9100000
38200000
69500000
10200000
48300000
6900000
30200000
3700000
30100000
4e+05
6e+05
126200000
6500000
41300000
2900000
4600000
5400000
12300000
41100000
81100000
3400000
39800000
3.2e+07
14400000
5e+05
3e+05
2e+05
28300000
1.9e+07
2.1e+07
16300000
4700000
47800000
2e+05
9e+05
1.4e+07
12600000
3e+06
6e+05
9e+05
3800000
39300
3e+05
37900000
2600000
8500000
33600000
31300000
55800000
7e+05
5e+05
227900000
2e+05
1e+05
2800000
6e+05
32400000
9e+05
132100000
3.6e+07
1200000
3e+05
85600000
102500000
2.2e+07
30100000
44900000
11300000
7e+05
92900000
32100000
57700000
19600000
279200000
50200000
4e+05
2e+05
2400000
9e+07
9800000
214800000
6e+05
3e+05
3e+05
6e+05
2e+05
4e+05
3e+06
52700000
9500000
6500000
7e+06
4e+05
5e+05
51200000
140100000
25200000
3.3e+07
2e+05
4400000
29100000
213100000
6e+05
13100000
15400000
261800000
40300000
15200000
141100000
5700000
57600000
4e+05
3e+05
27200000
16300000
15400000
4400000
15800000
128600000
3e+05
436500000
116600000
20700000
25400000
3600000
1800000
2e+05
3.1e+07
15300000
1300000
1200000
49900000
1e+05
5e+05
170600000
1e+06
25200000
2e+05
60400000
1e+06
19400000
17300000
8e+06
3900000
2300000
35100000
1e+05
10600000
2100000
3e+05
34900000
74600000
25700
7e+05
75100000
21100000
3e+05
56200000
249400000
2e+05
63700000
139200000
7500000
6e+06
133800000
100700000
28300000
132500000
109800000
48800
34500000
8900000
42700000
160800000
14800000
12800000
59900000
11100000
14200000
151900000
5300000
51400000
3600000
4e+05
51600000
7e+05
26100000
46500000
51500000
5700000
1300000
2300000
17500000
6800000
2300000
21200000
12100000
7400000
93900000
67300000
66300000
8e+05
2300000
56100000
5700000
100400000
1500000
2e+05
5400000
1600000
49200000
2e+05
93200000
3100000
47300000
13600000
2e+05
59400000
43400000
10300000
3600000
3e+05
1200000
20400000
3600000
2.5e+07
242600000
2e+05
16200000
6300000
12900000
2e+06
58300000
48400000
52300000
373400000
36500000
32600000
40200000
244100000
7300000
104100000
67200000
10200000
1.06e+08
4100000
133400000
37400
1700000
20900000
5e+05
14100000
8200000
4700000
16700000
50700000
68600000
1100000
6100000
66300000
186600000
173400000
14100000
2e+05
1e+05
3e+05
47300000
51500000
2e+05
127100000
110200000
30200000
1300000
64200000
17800000
8e+05
6100000
23100000
2100000
8600000
9900000
80100000
12800000
1200000
8e+05
22700000
37800000
3e+05
65600000
111100000
36900000
305300000
21700000
1e+05
12200000
37600000
10100000
1400000
19100000
90100000
1.55e+08
41400000
59300000
16200000
23900000
40200000
75200000
22800000
47600000
3e+05
34300000
77700000
4500000
43500000
104400000
85100000
2700000
26100000
82200000
4e+05
2600000
120100000
21100000
3e+07
26100000
7e+05
2.9e+08
6200000
33700000
21300000
8.4e+07
19100000
5600000
4600000
4.2e+07
1300000
8800000
81100000
133100000
1e+06
8e+05
17200000
26700000
89800000
5500000
2200000
11500000
14300000
39700000
44600000
370200000
88200000
16900000
1e+06
2e+05
5.6e+07
6.5e+07
21700000
7e+05
28100000
39300000
10100000
124600000
5e+06
30900000
16500000
3.2e+07
8e+05
134500000
2200000
34100000
5100000
75800000
3600000
14100000
2e+05
3300000
26800000
5700000
15600000
53700000
5e+05
10100000
111700000
18900000
102600000
4600000
3e+05
118500000
21800000
1e+05
7700000
34600000
5e+05
5500000
1e+05
34200000
4e+05
2e+06
81700
1600000
2800000
24400000
7600000
87900000
120800000
59800000
2400000
2e+05
6200000
6e+05
1.5e+07
8e+06
6e+05
85400000
37700000
9e+05
34300000
4500000
9e+05
25700
7e+05
3e+05
2e+08
16100000
3600000
59500000
11800000
138500000
41800
12300000
51700000
64300000
125400000
37400000
6300000
75200000
8500000
193100000
45900000
61500000
13100000
4e+05
2500000
19900000
15700
4e+05
5500000
4600000
37800000
